"nome_mesoreg";"DIMENSAO";"bs_mean";"nMun";"nExec";"munAmostrados"
"Sudoeste Paraense";"DIM_SOCIAL";38,9726666666667;3;4;"1508357,1506195,1504455"
"Metropolitana de Belém";"DIM_AMBIENTAL";64,1344444444444;3;4;"1504422,1506351,1503408"
"Metropolitana de Belém";"DIM_ECONOMICA";54,0396666666667;3;4;"1504422,1506351,1503408"
"Metropolitana de Belém";"DIM_SOCIAL";50,4413333333333;3;4;"1504422,1506351,1503408"
"Nordeste Paraense";"DIM_AMBIENTAL";42,9083333333333;5;4;"1504307,1505205,1501600,1503077,1506609"
"Nordeste Paraense";"DIM_ECONOMICA";38,8412;5;4;"1504307,1505205,1501600,1503077,1506609"
"Nordeste Paraense";"DIM_SOCIAL";43,3536;5;4;"1504307,1505205,1501600,1503077,1506609"
"Sudeste Paraense";"DIM_AMBIENTAL";50,8146666666667;5;4;"1503705,1502954,1505536,1508126,1502152"
"Sudeste Paraense";"DIM_ECONOMICA";52,6268;5;4;"1503705,1502954,1505536,1508126,1502152"
"Sudeste Paraense";"DIM_SOCIAL";47,2808;5;4;"1503705,1502954,1505536,1508126,1502152"
"Marajó";"DIM_AMBIENTAL";49,6043333333333;5;4;"1502806,1500701,1507904,1507706,1502004"
"Marajó";"DIM_ECONOMICA";37,8944;5;4;"1502806,1500701,1507904,1507706,1502004"
"Marajó";"DIM_SOCIAL";40,544;5;4;"1502806,1500701,1507904,1507706,1502004"
"Baixo Amazonas";"DIM_AMBIENTAL";45,0023333333333;5;4;"1501451,1507979,1500503,1503002,1504802"
"Baixo Amazonas";"DIM_ECONOMICA";44,8972;5;4;"1501451,1507979,1500503,1503002,1504802"
"Baixo Amazonas";"DIM_SOCIAL";48,3624;5;4;"1501451,1507979,1500503,1503002,1504802"
"Sudoeste Paraense";"DIM_AMBIENTAL";46,375;5;4;"1506195,1505031,1505486,1501725,1503606"
"Sudoeste Paraense";"DIM_ECONOMICA";45,1764;5;4;"1506195,1505031,1505486,1501725,1503606"
"Sudoeste Paraense";"DIM_SOCIAL";45,2048;5;4;"1506195,1505031,1505486,1501725,1503606"
"Metropolitana de Belém";"DIM_AMBIENTAL";57,892;5;4;"1501402,1501501,1501303,1501907,1507003"
"Metropolitana de Belém";"DIM_ECONOMICA";51,9258;5;4;"1501402,1501501,1501303,1501907,1507003"
"Metropolitana de Belém";"DIM_SOCIAL";54,006;5;4;"1501402,1501501,1501303,1501907,1507003"
"Nordeste Paraense";"DIM_AMBIENTAL";46,3519047619048;7;4;"1500107,1500206,1504406,1504703,1504604,1508001,1500909"
"Nordeste Paraense";"DIM_ECONOMICA";41,9095714285714;7;4;"1500107,1500206,1504406,1504703,1504604,1508001,1500909"
"Nordeste Paraense";"DIM_SOCIAL";44,2974285714286;7;4;"1500107,1500206,1504406,1504703,1504604,1508001,1500909"
"Sudeste Paraense";"DIM_AMBIENTAL";49,7283333333333;7;4;"1505437,1501253,1506583,1504208,1506161,1506708,1505536"
"Sudeste Paraense";"DIM_ECONOMICA";54,0952857142857;7;4;"1505437,1501253,1506583,1504208,1506161,1506708,1505536"
"Sudeste Paraense";"DIM_SOCIAL";49,6222857142857;7;4;"1505437,1501253,1506583,1504208,1506161,1506708,1505536"
"Marajó";"DIM_AMBIENTAL";49,6819047619048;7;4;"1507706,1500305,1501105,1501808,1503101,1504505,1506401"
"Marajó";"DIM_ECONOMICA";39,3594285714286;7;4;"1507706,1500305,1501105,1501808,1503101,1504505,1506401"
"Marajó";"DIM_SOCIAL";33,6128571428571;7;4;"1507706,1500305,1501105,1501808,1503101,1504505,1506401"
"Baixo Amazonas";"DIM_AMBIENTAL";45,0514285714286;7;4;"1502855,1506807,1503002,1507979,1505650,1504802,1500503"
"Baixo Amazonas";"DIM_ECONOMICA";43,9314285714286;7;4;"1502855,1506807,1503002,1507979,1505650,1504802,1500503"
"Baixo Amazonas";"DIM_SOCIAL";46,622;7;4;"1502855,1506807,1503002,1507979,1505650,1504802,1500503"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,5116666666667;7;4;"1508357,1508050,1503754,1506195,1500859,1503606,1505031"
"Sudoeste Paraense";"DIM_ECONOMICA";46,8044285714286;7;4;"1508357,1508050,1503754,1506195,1500859,1503606,1505031"
"Sudoeste Paraense";"DIM_SOCIAL";41,1025714285714;7;4;"1508357,1508050,1503754,1506195,1500859,1503606,1505031"
"Metropolitana de Belém";"DIM_AMBIENTAL";66,4042857142857;7;4;"1501402,1507003,1501501,1504422,1506500,1500800,1506351"
"Metropolitana de Belém";"DIM_ECONOMICA";57,8035714285714;7;4;"1501402,1507003,1501501,1504422,1506500,1500800,1506351"
"Metropolitana de Belém";"DIM_SOCIAL";60,3174285714286;7;4;"1501402,1507003,1501501,1504422,1506500,1500800,1506351"
"Nordeste Paraense";"DIM_AMBIENTAL";51,2318518518519;9;4;"1501600,1504059,1506609,1503077,1508209,1506112,1507102,1507466,1507201"
"Nordeste Paraense";"DIM_ECONOMICA";41,8986666666667;9;4;"1501600,1504059,1506609,1503077,1508209,1506112,1507102,1507466,1507201"
"Nordeste Paraense";"DIM_SOCIAL";47,2126666666667;9;4;"1501600,1504059,1506609,1503077,1508209,1506112,1507102,1507466,1507201"
"Sudeste Paraense";"DIM_AMBIENTAL";41,9351851851852;9;4;"1501782,1506161,1506583,1505635,1508100,1507151,1503044,1501253,1501758"
"Sudeste Paraense";"DIM_ECONOMICA";47,9493333333333;9;4;"1501782,1506161,1506583,1505635,1508100,1507151,1503044,1501253,1501758"
"Sudeste Paraense";"DIM_SOCIAL";48,1422222222222;9;4;"1501782,1506161,1506583,1505635,1508100,1507151,1503044,1501253,1501758"
"Marajó";"DIM_AMBIENTAL";49,382037037037;9;4;"1500305,1505809,1502806,1501105,1506401,1507904,1500701,1501808,1505700"
"Marajó";"DIM_ECONOMICA";39,5902222222222;9;4;"1500305,1505809,1502806,1501105,1506401,1507904,1500701,1501808,1505700"
"Marajó";"DIM_SOCIAL";37,5891111111111;9;4;"1500305,1505809,1502806,1501105,1506401,1507904,1500701,1501808,1505700"
"Baixo Amazonas";"DIM_AMBIENTAL";44,0001851851852;9;4;"1500404,1506005,1505650,1505304,1502855,1503002,1507979,1503903,1506807"
"Baixo Amazonas";"DIM_ECONOMICA";41,3217777777778;9;4;"1500404,1506005,1505650,1505304,1502855,1503002,1507979,1503903,1506807"
"Baixo Amazonas";"DIM_SOCIAL";44,0815555555556;9;4;"1500404,1506005,1505650,1505304,1502855,1503002,1507979,1503903,1506807"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,6277777777778;9;4;"1508357,1507805,1501006,1501725,1503606,1500859,1505486,1505031,1500602"
"Sudoeste Paraense";"DIM_ECONOMICA";44,5553333333333;9;4;"1508357,1507805,1501006,1501725,1503606,1500859,1505486,1505031,1500602"
"Sudoeste Paraense";"DIM_SOCIAL";43,9142222222222;9;4;"1508357,1507805,1501006,1501725,1503606,1500859,1505486,1505031,1500602"
"Metropolitana de Belém";"DIM_AMBIENTAL";62,9333333333333;9;4;"1504422,1503408,1501402,1506351,1502400,1506500,1501907,1500800,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";55,2861111111111;9;4;"1504422,1503408,1501402,1506351,1502400,1506500,1501907,1500800,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";56,6095555555556;9;4;"1504422,1503408,1501402,1506351,1502400,1506500,1501907,1500800,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";49,0288888888889;3;5;"1505403,1500958,1505007"
"Nordeste Paraense";"DIM_ECONOMICA";40,9863333333333;3;5;"1505403,1500958,1505007"
"Nordeste Paraense";"DIM_SOCIAL";46,1366666666667;3;5;"1505403,1500958,1505007"
"Sudeste Paraense";"DIM_AMBIENTAL";50,5144444444444;3;5;"1500347,1506708,1505502"
"Sudeste Paraense";"DIM_ECONOMICA";57,4976666666667;3;5;"1500347,1506708,1505502"
"Sudeste Paraense";"DIM_SOCIAL";45,2766666666667;3;5;"1500347,1506708,1505502"
"Marajó";"DIM_AMBIENTAL";43,5855555555556;3;5;"1502509,1501105,1502806"
"Marajó";"DIM_ECONOMICA";35,6183333333333;3;5;"1502509,1501105,1502806"
"Marajó";"DIM_SOCIAL";29,776;3;5;"1502509,1501105,1502806"
"Baixo Amazonas";"DIM_AMBIENTAL";39,2366666666667;3;5;"1505304,1505650,1503002"
"Baixo Amazonas";"DIM_ECONOMICA";41,858;3;5;"1505304,1505650,1503002"
"Baixo Amazonas";"DIM_SOCIAL";42,0673333333333;3;5;"1505304,1505650,1503002"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,3438888888889;3;5;"1503606,1501725,1501006"
"Sudoeste Paraense";"DIM_ECONOMICA";39,993;3;5;"1503606,1501725,1501006"
"Sudoeste Paraense";"DIM_SOCIAL";44,2433333333333;3;5;"1503606,1501725,1501006"
"Metropolitana de Belém";"DIM_AMBIENTAL";62,05;3;5;"1506351,1502400,1503408"
"Metropolitana de Belém";"DIM_ECONOMICA";53,0716666666667;3;5;"1506351,1502400,1503408"
"Metropolitana de Belém";"DIM_SOCIAL";51,4193333333333;3;5;"1506351,1502400,1503408"
"Nordeste Paraense";"DIM_AMBIENTAL";52,711;5;5;"1504950,1506559,1507474,1504109,1504406"
"Nordeste Paraense";"DIM_ECONOMICA";39,4692;5;5;"1504950,1506559,1507474,1504109,1504406"
"Nordeste Paraense";"DIM_SOCIAL";49,0684;5;5;"1504950,1506559,1507474,1504109,1504406"
"Sudeste Paraense";"DIM_AMBIENTAL";40,3783333333333;5;5;"1503093,1506187,1507151,1503804,1505494"
"Sudeste Paraense";"DIM_ECONOMICA";50,4792;5;5;"1503093,1506187,1507151,1503804,1505494"
"Sudeste Paraense";"DIM_SOCIAL";50,028;5;5;"1503093,1506187,1507151,1503804,1505494"
"Marajó";"DIM_AMBIENTAL";46,683;5;5;"1504505,1504901,1502806,1501105,1505809"
"Marajó";"DIM_ECONOMICA";39,718;5;5;"1504505,1504901,1502806,1501105,1505809"
"Marajó";"DIM_SOCIAL";31,1076;5;5;"1504505,1504901,1502806,1501105,1505809"
"Baixo Amazonas";"DIM_AMBIENTAL";41,4613333333333;5;5;"1502855,1507979,1505106,1505304,1505908"
"Baixo Amazonas";"DIM_ECONOMICA";39,976;5;5;"1502855,1507979,1505106,1505304,1505908"
"Baixo Amazonas";"DIM_SOCIAL";42,9736;5;5;"1502855,1507979,1505106,1505304,1505908"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,8533333333333;5;5;"1506195,1501006,1500602,1505031,1503754"
"Sudoeste Paraense";"DIM_ECONOMICA";45,773;5;5;"1506195,1501006,1500602,1505031,1503754"
"Sudoeste Paraense";"DIM_SOCIAL";42,6624;5;5;"1506195,1501006,1500602,1505031,1503754"
"Metropolitana de Belém";"DIM_AMBIENTAL";59,9736666666667;5;5;"1500800,1501501,1501907,1506500,1502400"
"Metropolitana de Belém";"DIM_ECONOMICA";55,5492;5;5;"1500800,1501501,1501907,1506500,1502400"
"Metropolitana de Belém";"DIM_SOCIAL";56,3888;5;5;"1500800,1501501,1501907,1506500,1502400"
"Nordeste Paraense";"DIM_AMBIENTAL";45,5154761904762;7;5;"1504307,1506112,1504000,1503077,1507474,1503457,1508035"
"Nordeste Paraense";"DIM_ECONOMICA";34,6212857142857;7;5;"1504307,1506112,1504000,1503077,1507474,1503457,1508035"
"Nordeste Paraense";"DIM_SOCIAL";40,2868571428571;7;5;"1504307,1506112,1504000,1503077,1507474,1503457,1508035"
"Sudeste Paraense";"DIM_AMBIENTAL";44,3145238095238;7;5;"1508407,1507508,1501782,1507300,1501253,1501758,1505502"
"Sudeste Paraense";"DIM_ECONOMICA";47,7511428571429;7;5;"1508407,1507508,1501782,1507300,1501253,1501758,1505502"
"Sudeste Paraense";"DIM_SOCIAL";46,2697142857143;7;5;"1508407,1507508,1501782,1507300,1501253,1501758,1505502"
"Marajó";"DIM_AMBIENTAL";46,1509523809524;7;5;"1502004,1505809,1504505,1506401,1500701,1505700,1502806"
"Marajó";"DIM_ECONOMICA";39,387;7;5;"1502004,1505809,1504505,1506401,1500701,1505700,1502806"
"Marajó";"DIM_SOCIAL";35,4717142857143;7;5;"1502004,1505809,1504505,1506401,1500701,1505700,1502806"
"Baixo Amazonas";"DIM_AMBIENTAL";42,4766666666667;7;5;"1505908,1500404,1502855,1503002,1503903,1506807,1505650"
"Baixo Amazonas";"DIM_ECONOMICA";40,6712857142857;7;5;"1505908,1500404,1502855,1503002,1503903,1506807,1505650"
"Baixo Amazonas";"DIM_SOCIAL";42,4957142857143;7;5;"1505908,1500404,1502855,1503002,1503903,1506807,1505650"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,907380952381;7;5;"1508159,1501006,1506195,1501725,1505031,1500859,1504455"
"Sudoeste Paraense";"DIM_ECONOMICA";42,6705714285714;7;5;"1508159,1501006,1506195,1501725,1505031,1500859,1504455"
"Sudoeste Paraense";"DIM_SOCIAL";41,7582857142857;7;5;"1508159,1501006,1506195,1501725,1505031,1500859,1504455"
"Metropolitana de Belém";"DIM_AMBIENTAL";58,9492857142857;7;5;"1504422,1503408,1507003,1501907,1501501,1500800,1501303"
"Metropolitana de Belém";"DIM_ECONOMICA";53,4928571428571;7;5;"1504422,1503408,1507003,1501907,1501501,1500800,1501303"
"Metropolitana de Belém";"DIM_SOCIAL";51,5777142857143;7;5;"1504422,1503408,1507003,1501907,1501501,1500800,1501303"
"Nordeste Paraense";"DIM_AMBIENTAL";45,8875925925926;9;5;"1502202,1505205,1507953,1501600,1504000,1504950,1503077,1506104,1502301"
"Nordeste Paraense";"DIM_ECONOMICA";40,9064444444444;9;5;"1502202,1505205,1507953,1501600,1504000,1504950,1503077,1506104,1502301"
"Nordeste Paraense";"DIM_SOCIAL";43,5191111111111;9;5;"1502202,1505205,1507953,1501600,1504000,1504950,1503077,1506104,1502301"
"Sudeste Paraense";"DIM_AMBIENTAL";45,7503703703704;9;5;"1506708,1503093,1504208,1503804,1505536,1502764,1503044,1508084,1502939"
"Sudeste Paraense";"DIM_ECONOMICA";54,8741111111111;9;5;"1506708,1503093,1504208,1503804,1505536,1502764,1503044,1508084,1502939"
"Sudeste Paraense";"DIM_SOCIAL";46,0084444444444;9;5;"1506708,1503093,1504208,1503804,1505536,1502764,1503044,1508084,1502939"
"Marajó";"DIM_AMBIENTAL";48,575;9;5;"1503101,1507904,1506302,1505700,1500701,1502806,1502509,1501105,1507706"
"Marajó";"DIM_ECONOMICA";38,0105555555556;9;5;"1503101,1507904,1506302,1505700,1500701,1502806,1502509,1501105,1507706"
"Marajó";"DIM_SOCIAL";38,9526666666667;9;5;"1503101,1507904,1506302,1505700,1500701,1502806,1502509,1501105,1507706"
"Baixo Amazonas";"DIM_AMBIENTAL";43,6590740740741;9;5;"1505106,1503002,1501451,1505304,1502855,1507979,1500503,1503903,1505908"
"Baixo Amazonas";"DIM_ECONOMICA";42,3108888888889;9;5;"1505106,1503002,1501451,1505304,1502855,1507979,1500503,1503903,1505908"
"Baixo Amazonas";"DIM_SOCIAL";43,8728888888889;9;5;"1505106,1503002,1501451,1505304,1502855,1507979,1500503,1503903,1505908"
"Sudoeste Paraense";"DIM_AMBIENTAL";43,0498148148148;9;5;"1501725,1507805,1503754,1505486,1500859,1500602,1506195,1505031,1508357"
"Sudoeste Paraense";"DIM_ECONOMICA";44,9723333333333;9;5;"1501725,1507805,1503754,1505486,1500859,1500602,1506195,1505031,1508357"
"Sudoeste Paraense";"DIM_SOCIAL";41,934;9;5;"1501725,1507805,1503754,1505486,1500859,1500602,1506195,1505031,1508357"
"Metropolitana de Belém";"DIM_AMBIENTAL";62,7059259259259;9;5;"1507003,1501907,1501501,1504422,1502400,1501402,1506351,1501303,1500800"
"Metropolitana de Belém";"DIM_ECONOMICA";55,3156666666667;9;5;"1507003,1501907,1501501,1504422,1502400,1501402,1506351,1501303,1500800"
"Metropolitana de Belém";"DIM_SOCIAL";56,7991111111111;9;5;"1507003,1501907,1501501,1504422,1502400,1501402,1506351,1501303,1500800"
"Nordeste Paraense";"DIM_AMBIENTAL";50,7694444444444;3;6;"1506112,1505403,1507607"
"Nordeste Paraense";"DIM_ECONOMICA";38,5396666666667;3;6;"1506112,1505403,1507607"
"Nordeste Paraense";"DIM_SOCIAL";44,6666666666667;3;6;"1506112,1505403,1507607"
"Sudeste Paraense";"DIM_AMBIENTAL";42,5716666666667;3;6;"1506583,1502764,1503804"
"Sudeste Paraense";"DIM_ECONOMICA";50,0426666666667;3;6;"1506583,1502764,1503804"
"Sudeste Paraense";"DIM_SOCIAL";43,4946666666667;3;6;"1506583,1502764,1503804"
"Marajó";"DIM_AMBIENTAL";48,41;3;6;"1505809,1504901,1507706"
"Marajó";"DIM_ECONOMICA";40,4933333333333;3;6;"1505809,1504901,1507706"
"Marajó";"DIM_SOCIAL";35,544;3;6;"1505809,1504901,1507706"
"Baixo Amazonas";"DIM_AMBIENTAL";37,725;3;6;"1504802,1502855,1501451"
"Baixo Amazonas";"DIM_ECONOMICA";41,9606666666667;3;6;"1504802,1502855,1501451"
"Baixo Amazonas";"DIM_SOCIAL";44,93;3;6;"1504802,1502855,1501451"
"Sudoeste Paraense";"DIM_AMBIENTAL";48,1222222222222;3;6;"1505031,1503754,1508159"
"Sudoeste Paraense";"DIM_ECONOMICA";49,223;3;6;"1505031,1503754,1508159"
"Sudoeste Paraense";"DIM_SOCIAL";42,7526666666667;3;6;"1505031,1503754,1508159"
"Metropolitana de Belém";"DIM_AMBIENTAL";50,4844444444444;3;6;"1501501,1501907,1507003"
"Metropolitana de Belém";"DIM_ECONOMICA";47,577;3;6;"1501501,1501907,1507003"
"Metropolitana de Belém";"DIM_SOCIAL";50,398;3;6;"1501501,1501907,1507003"
"Nordeste Paraense";"DIM_AMBIENTAL";55,0243333333333;5;6;"1506104,1503200,1507102,1506112,1501709"
"Nordeste Paraense";"DIM_ECONOMICA";41,4114;5;6;"1506104,1503200,1507102,1506112,1501709"
"Nordeste Paraense";"DIM_SOCIAL";50,1628;5;6;"1506104,1503200,1507102,1506112,1501709"
"Sudeste Paraense";"DIM_AMBIENTAL";38,2406666666667;5;6;"1508084,1506583,1505551,1505635,1505494"
"Sudeste Paraense";"DIM_ECONOMICA";48,6452;5;6;"1508084,1506583,1505551,1505635,1505494"
"Sudeste Paraense";"DIM_SOCIAL";46,302;5;6;"1508084,1506583,1505551,1505635,1505494"
"Marajó";"DIM_AMBIENTAL";47,913;5;6;"1505700,1501105,1505809,1506401,1500305"
"Marajó";"DIM_ECONOMICA";39,775;5;6;"1505700,1501105,1505809,1506401,1500305"
"Marajó";"DIM_SOCIAL";35,9108;5;6;"1505700,1501105,1505809,1506401,1500305"
"Baixo Amazonas";"DIM_AMBIENTAL";42,8813333333333;5;6;"1505304,1506005,1503002,1506807,1505650"
"Baixo Amazonas";"DIM_ECONOMICA";42,5202;5;6;"1505304,1506005,1503002,1506807,1505650"
"Baixo Amazonas";"DIM_SOCIAL";43,0172;5;6;"1505304,1506005,1503002,1506807,1505650"
"Sudoeste Paraense";"DIM_AMBIENTAL";37,4646666666667;5;6;"1506195,1508357,1505486,1508050,1500859"
"Sudoeste Paraense";"DIM_ECONOMICA";43,9842;5;6;"1506195,1508357,1505486,1508050,1500859"
"Sudoeste Paraense";"DIM_SOCIAL";37,6948;5;6;"1506195,1508357,1505486,1508050,1500859"
"Metropolitana de Belém";"DIM_AMBIENTAL";66,2823333333333;5;6;"1506500,1501303,1502400,1504422,1501402"
"Metropolitana de Belém";"DIM_ECONOMICA";60,0752;5;6;"1506500,1501303,1502400,1504422,1501402"
"Metropolitana de Belém";"DIM_SOCIAL";59,5296;5;6;"1506500,1501303,1502400,1504422,1501402"
"Nordeste Paraense";"DIM_AMBIENTAL";47,1807142857143;7;6;"1504307,1504604,1501709,1504703,1506906,1505403,1502301"
"Nordeste Paraense";"DIM_ECONOMICA";37,6722857142857;7;6;"1504307,1504604,1501709,1504703,1506906,1505403,1502301"
"Nordeste Paraense";"DIM_SOCIAL";45,5128571428571;7;6;"1504307,1504604,1501709,1504703,1506906,1505403,1502301"
"Sudeste Paraense";"DIM_AMBIENTAL";44,7111904761905;7;6;"1507755,1501782,1508407,1505551,1502764,1507300,1503705"
"Sudeste Paraense";"DIM_ECONOMICA";49,9132857142857;7;6;"1507755,1501782,1508407,1505551,1502764,1507300,1503705"
"Sudeste Paraense";"DIM_SOCIAL";43,3917142857143;7;6;"1507755,1501782,1508407,1505551,1502764,1507300,1503705"
"Marajó";"DIM_AMBIENTAL";48,5223809523809;7;6;"1504901,1502509,1505809,1507706,1501105,1506401,1506302"
"Marajó";"DIM_ECONOMICA";40,3171428571429;7;6;"1504901,1502509,1505809,1507706,1501105,1506401,1506302"
"Marajó";"DIM_SOCIAL";39,0548571428571;7;6;"1504901,1502509,1505809,1507706,1501105,1506401,1506302"
"Baixo Amazonas";"DIM_AMBIENTAL";45,0988095238095;7;6;"1505650,1503002,1505908,1506807,1506005,1503903,1507979"
"Baixo Amazonas";"DIM_ECONOMICA";41,3572857142857;7;6;"1505650,1503002,1505908,1506807,1506005,1503903,1507979"
"Baixo Amazonas";"DIM_SOCIAL";42,1105714285714;7;6;"1505650,1503002,1505908,1506807,1506005,1503903,1507979"
"Sudoeste Paraense";"DIM_AMBIENTAL";44,3004761904762;7;6;"1505031,1508050,1500602,1508357,1508159,1503754,1500859"
"Sudoeste Paraense";"DIM_ECONOMICA";48,7295714285714;7;6;"1505031,1508050,1500602,1508357,1508159,1503754,1500859"
"Sudoeste Paraense";"DIM_SOCIAL";42,3902857142857;7;6;"1505031,1508050,1500602,1508357,1508159,1503754,1500859"
"Metropolitana de Belém";"DIM_AMBIENTAL";61,0935714285714;7;6;"1506351,1501402,1503408,1502400,1501303,1501907,1501501"
"Metropolitana de Belém";"DIM_ECONOMICA";52,9938571428571;7;6;"1506351,1501402,1503408,1502400,1501303,1501907,1501501"
"Metropolitana de Belém";"DIM_SOCIAL";52,7454285714286;7;6;"1506351,1501402,1503408,1502400,1501303,1501907,1501501"
"Nordeste Paraense";"DIM_AMBIENTAL";48,2487037037037;9;6;"1504950,1506906,1504604,1504307,1500958,1502905,1501204,1501600,1502608"
"Nordeste Paraense";"DIM_ECONOMICA";39,0307777777778;9;6;"1504950,1506906,1504604,1504307,1500958,1502905,1501204,1501600,1502608"
"Nordeste Paraense";"DIM_SOCIAL";45,6555555555556;9;6;"1504950,1506906,1504604,1504307,1500958,1502905,1501204,1501600,1502608"
"Sudeste Paraense";"DIM_AMBIENTAL";48,3033333333333;9;6;"1505064,1501782,1505502,1506708,1503093,1505536,1500347,1508407,1507508"
"Sudeste Paraense";"DIM_ECONOMICA";53,3707777777778;9;6;"1505064,1501782,1505502,1506708,1503093,1505536,1500347,1508407,1507508"
"Sudeste Paraense";"DIM_SOCIAL";44,8746666666667;9;6;"1505064,1501782,1505502,1506708,1503093,1505536,1500347,1508407,1507508"
"Marajó";"DIM_AMBIENTAL";51,5066666666667;9;6;"1507904,1500305,1503101,1505809,1500701,1507706,1506302,1504901,1501808"
"Marajó";"DIM_ECONOMICA";40,1434444444444;9;6;"1507904,1500305,1503101,1505809,1500701,1507706,1506302,1504901,1501808"
"Marajó";"DIM_SOCIAL";39,5722222222222;9;6;"1507904,1500305,1503101,1505809,1500701,1507706,1506302,1504901,1501808"
"Baixo Amazonas";"DIM_AMBIENTAL";40,3059259259259;9;6;"1506807,1505106,1505650,1501451,1504802,1505304,1503002,1500404,1505908"
"Baixo Amazonas";"DIM_ECONOMICA";41,5513333333333;9;6;"1506807,1505106,1505650,1501451,1504802,1505304,1503002,1500404,1505908"
"Baixo Amazonas";"DIM_SOCIAL";43,8833333333333;9;6;"1506807,1505106,1505650,1501451,1504802,1505304,1503002,1500404,1505908"
"Sudoeste Paraense";"DIM_AMBIENTAL";41,9512962962963;9;6;"1501006,1504455,1508050,1507805,1508159,1501725,1503754,1500602,1506195"
"Sudoeste Paraense";"DIM_ECONOMICA";43,2062222222222;9;6;"1501006,1504455,1508050,1507805,1508159,1501725,1503754,1500602,1506195"
"Sudoeste Paraense";"DIM_SOCIAL";39,4077777777778;9;6;"1501006,1504455,1508050,1507805,1508159,1501725,1503754,1500602,1506195"
"Metropolitana de Belém";"DIM_AMBIENTAL";64,0822222222222;9;6;"1506351,1502400,1501303,1500800,1506500,1501501,1503408,1501402,1507003"
"Metropolitana de Belém";"DIM_ECONOMICA";56,4084444444444;9;6;"1506351,1502400,1501303,1500800,1506500,1501501,1503408,1501402,1507003"
"Metropolitana de Belém";"DIM_SOCIAL";56,4375555555556;9;6;"1506351,1502400,1501303,1500800,1506500,1501501,1503408,1501402,1507003"
"Nordeste Paraense";"DIM_AMBIENTAL";46,8377777777778;3;7;"1502301,1506559,1504000"
"Nordeste Paraense";"DIM_ECONOMICA";35,7306666666667;3;7;"1502301,1506559,1504000"
"Nordeste Paraense";"DIM_SOCIAL";39,6886666666667;3;7;"1502301,1506559,1504000"
"Sudeste Paraense";"DIM_AMBIENTAL";42,9344444444444;3;7;"1502707,1508407,1502954"
"Sudeste Paraense";"DIM_ECONOMICA";52,948;3;7;"1502707,1508407,1502954"
"Sudeste Paraense";"DIM_SOCIAL";52,2186666666667;3;7;"1502707,1508407,1502954"
"Marajó";"DIM_AMBIENTAL";48,9533333333333;3;7;"1504505,1501808,1503101"
"Marajó";"DIM_ECONOMICA";39,6093333333333;3;7;"1504505,1501808,1503101"
"Marajó";"DIM_SOCIAL";30,602;3;7;"1504505,1501808,1503101"
"Baixo Amazonas";"DIM_AMBIENTAL";40,8922222222222;3;7;"1505908,1505106,1500503"
"Baixo Amazonas";"DIM_ECONOMICA";41,848;3;7;"1505908,1505106,1500503"
"Baixo Amazonas";"DIM_SOCIAL";40,018;3;7;"1505908,1505106,1500503"
"Sudoeste Paraense";"DIM_AMBIENTAL";38,5655555555556;3;7;"1500859,1501725,1505486"
