datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2020/10/06 16:55:00,AQUA_M-T,Brasil,PARA,PALESTINA DO PARA,Amazonia,5,0.1,1,-5.911,-48.26,11
2020/10/06 16:55:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,0.2,0.6,-6.049,-51.538,9.6
2020/10/06 17:00:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,7,0.1,0.5,-3.901,-51.117,7.1
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,1,0,0.8,-9.007,-50.429,83.1
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,1,0.3,0.3,-6.01,-57.713,17.9
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,4,1,0.3,-3.511,-54.656,93.6
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,0,0.7,-8.671,-50.203,147.8
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,0,0.8,0,-6.336,-53.475,28.9
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,8,2.7,0.7,2.039,-55.731,28.8
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,8,2.8,0.7,2.046,-55.727,25.1
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,0,0.5,-8.609,-50.259,77
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,0.1,0.9,-8.675,-50.194,234.6
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,0,0.6,-8.61,-50.254,77.8
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,1,0,1,-8.922,-50.828,53.7
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,0,0.8,0.1,-6.481,-52.871,258.1
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,0,0.7,-8.603,-50.216,54.4
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,1,0,0.9,-8.998,-50.397,72.9
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,1,0,0.5,-9.004,-50.434,56.6
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,1,0,1,-8.911,-50.825,44.6
2020/10/07 17:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,0,0,0.7,-8.602,-50.22,64.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0,0.6,-4.209,-48.683,10.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,0,0,1,-4.038,-54.386,288.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0,0.4,-2.916,-53.993,58.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.6,-3.038,-50.972,500.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.6,-3.047,-50.959,267
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SALVATERRA,Amazonia,6,0,1,-0.806,-48.69,28.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SALVATERRA,Amazonia,11,0,0.8,-0.714,-48.637,9.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SALVATERRA,Amazonia,5,0,0.8,-0.813,-48.68,12.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,7,0,1,-0.954,-49.087,19.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SALVATERRA,Amazonia,4,0,0.7,-0.812,-48.671,15.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,-999,0,1,-1.067,-48.972,57.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,-999,0,1,-1.068,-48.981,29.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,7,0,1,-0.964,-49.095,17.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,0,0.1,0.2,-1.145,-54.142,216
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,0,0,0.2,-1.224,-54.05,31.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,TRACUATEUA,Amazonia,6,0,0.9,-1.138,-46.958,36.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,7,0,1,-0.963,-49.086,22.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SOURE,Amazonia,41,0,0.9,-0.258,-48.851,9.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,5,0,0.8,-1.377,-46.505,14.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,2,0,0.3,-1.31,-49.067,11.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,4,0,0.9,-1.387,-46.516,32.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,4,0,0.8,-1.394,-46.506,18.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,4,0,1,-1.385,-46.507,29.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PONTA DE PEDRAS,Amazonia,2,0,0.3,-1.302,-49.078,14.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,1,0.1,1,-1.64,-54.396,29.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,2,0,0.9,-1.662,-54.093,84.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,1,0.1,1,-1.637,-54.377,34.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,6,0,0.8,-1.705,-53.658,37.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,2,0,0.7,-1.664,-54.112,64.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,0,2,0,-1.491,-55.707,32.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CASTANHAL,Amazonia,2,0,0.2,-1.235,-48.019,22
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CHAVES,Amazonia,13,0,0.8,-0.225,-49.395,19.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTO DE MOZ,Amazonia,1,0,0.2,-1.846,-52.063,32.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,3,0,0.6,-1.862,-46.301,22.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,3,0,0.7,-1.831,-46.286,17.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,3,0,0.7,-1.824,-46.297,14.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,3,0,0.9,-1.935,-46.293,8.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,CACHOEIRA DO PIRIA,Amazonia,3,0,0.7,-1.822,-46.287,18.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,2,0,0,-1.784,-48.456,10.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.7,-5.279,-50.941,25.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,2,0,0.6,-5.321,-50.135,10.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,2,0,0.8,-5.362,-50.14,21
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,9,0.1,0.7,-4.638,-50.946,38.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.8,-5.386,-51.285,16.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.8,-5.385,-51.272,13
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,11,0,1,-4.612,-50.682,21
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,0,0,0.2,-4.033,-54.413,127.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,6,0,1,-5.515,-49.994,35.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,6,0,1,-5.517,-50.005,10.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,5,0,1,-5.475,-50.513,19.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,6,0,0.7,-5.525,-49.993,20.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,2,0,0.8,-5.529,-50.464,40.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,6,0,0.8,-5.523,-49.982,24.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO JOAO DO ARAGUAIA,Amazonia,2,0,0.8,-5.44,-49.001,96
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.6,-5.538,-51.735,128.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.9,-5.54,-51.259,12
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,1,-5.538,-51.245,75.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.8,-5.541,-51.272,13.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,1,-5.542,-51.238,40.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0,0.6,-5.54,-51.749,79.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,3,0,0.9,-5.531,-50.47,80.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0.4,-3.064,-53.118,44.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.6,-3.045,-50.947,18.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.6,-3.029,-50.967,175.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,7,0,0.6,-3.077,-50.954,34.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,7,0,0.6,-3.079,-50.966,63.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0.4,-3.072,-53.127,42.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,4,0,0.4,-3.081,-51.356,31.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0,0.5,-3.081,-53.958,27.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0,0.5,-3.08,-53.953,21
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,7,0,0.6,-3.069,-50.967,237.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,8,0,0.6,-3.028,-50.973,58.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0,0.4,-2.915,-53.988,27.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,0,1,-3.101,-49.305,8.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,5,0,1,-3.102,-49.178,35.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0,0.5,-3.095,-53.97,23.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0.4,-3.12,-53.12,39.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0.4,-3.129,-53.102,19.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0.4,-3.117,-53.104,196.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,4,0,0.4,-3.086,-51.361,29.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,0,0,0.6,-3.157,-53.943,23.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,0,1,-3.166,-49.183,7.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,0,1,-3.157,-49.184,6.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,0,1,-3.176,-49.249,15.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,3,0,0.7,-3.186,-48.736,13.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,0,1,-3.174,-49.24,27.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MEDICILANDIA,Amazonia,2,0,0.4,-3.132,-53.119,15.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.7,-3.9,-51.898,35
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.5,-3.965,-54.589,18.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.2,-3.968,-54.611,52.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,2,0,0.5,-3.965,-51.889,13.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,7,0,1,-3.973,-47.278,13.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.2,-3.975,-54.603,67.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,7,0,1,-3.97,-47.26,15.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.7,-3.899,-51.903,45.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.7,-4.005,-52.084,31
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.7,-4.007,-52.091,24.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.7,-4.005,-52.077,35.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,7,0,1,-4.009,-47.276,40.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,10,0,1,-4.016,-48.939,15.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,5,0,0.3,-4.008,-54.33,29.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,9,0,0.9,-4.018,-50.453,82.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,9,0,0.9,-4.02,-50.464,17
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.6,-4.016,-52.082,58.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.3,-4.027,-54.573,16.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,3,0,0.6,-4.029,-52.088,74.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.3,-4.024,-54.55,111.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.7,-4.016,-52.075,56.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,9,0,0.7,-3.98,-54.034,43.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,3,0,0.7,-3.897,-51.889,49
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,0,0,0.1,-3.799,-54.437,37.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,9,0,0.4,-3.607,-51.226,15.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,2,0,0.4,-2.901,-51.381,48.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,9,0,0.9,-4.066,-50.724,25.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,4,0,1,-4.071,-48.222,18.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SENADOR JOSE PORFIRIO,Amazonia,4,0,0.5,-4.055,-51.869,18.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,11,0,0.7,-4.083,-54.12,44.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,11,0,0.8,-4.087,-53.767,79.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,4,0,0.9,-4.08,-48.092,24.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,6,0,1,-4.048,-47.996,24.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,11,0,0.7,-4.096,-54.118,60.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,8,0,1,-4.101,-47.727,48.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,11,0,0.7,-4.093,-54.111,167.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,4,0,0.9,-4.131,-48.134,9.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,11,0,0.9,-4.093,-54.097,58.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.4,-4.149,-54.595,1893.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,1,0,0.3,-4.152,-54.619,56.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,2,0,0.4,-4.146,-54.573,178.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,1,0,0.4,-4.159,-54.611,179.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,11,0,0.9,-4.165,-53.87,23.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,1,0,0.4,-4.156,-54.587,529.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,8,0,0.8,-4.143,-48.928,274.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,7,0,0.7,-4.195,-48.581,42.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,6,0,0.7,-4.197,-48.6,36.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,8,0,0.7,-4.193,-48.572,23.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,VISEU,Amazonia,5,0,0.9,-1.378,-46.515,17.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,6,0,0.7,-4.204,-48.58,114
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,6,0,0.7,-4.205,-48.589,36.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,7,0,0.7,-4.202,-48.571,33.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,0.8,-4.177,-53.575,11.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,7,0,1,-4.141,-48.918,201.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,0,0,0.2,-4.04,-54.407,258.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,9,0,0.8,-4.236,-50.843,47.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,11,0,0.7,-4.23,-51.236,35.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,GOIANESIA DO PARA,Amazonia,9,0,1,-4.243,-48.995,12.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PACAJA,Amazonia,9,0,0.7,-4.237,-50.855,181.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,11,0,0.7,-4.228,-51.224,52.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,11,0,0.9,-4.319,-53.843,19
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0,1,-4.347,-48.36,26.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,JACUNDA,Amazonia,9,0,1,-4.442,-49.17,39.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,9,0,0.8,-4.448,-50.826,27.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,JACUNDA,Amazonia,9,0,1,-4.441,-49.161,15.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0.1,1,-4.487,-48.758,8.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,1,0,0.2,-4.46,-54.965,35.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,9,0,0.7,-4.501,-50.849,12.7
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.3,-4.503,-54.861,22.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,7,0.4,0.5,-4.497,-48.5,27.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,0,0,0.1,-4.456,-49.713,24.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,RONDON DO PARA,Amazonia,4,0,1,-4.356,-48.358,158.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,1,0.8,0.2,-6.226,-52.588,24.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,2,0,0.4,-2.895,-51.388,666.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.1,-5.669,-53.605,95.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.1,-5.671,-53.611,63.1
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.1,-5.668,-53.591,119.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.2,-5.679,-53.672,117.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.1,-5.68,-53.583,60
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0,-5.677,-53.665,100.8
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0.1,0.7,-5.633,-52.176,28.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.8,-5.684,-53.61,156.6
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,2,0.3,0.5,-5.721,-52.236,18.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,4,0.4,0.6,-5.714,-52.095,39
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.5,-5.682,-53.603,237.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,2,0,1,-5.747,-49.821,53
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,BREJO GRANDE DO ARAGUAIA,Amazonia,8,0,1,-5.737,-48.495,11
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0,0.1,-5.681,-53.59,134
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,1,0.5,0.3,-5.783,-52.286,13.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,3,0,1,-9.061,-50.27,26.5
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,2,0,1,-9.083,-50.221,18.4
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,3,0,1,-9.084,-50.6,71.3
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,3,0,1,-9.069,-50.243,22.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,2,0.2,0.1,-9.094,-54.696,36.9
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,3,0,1,-9.095,-50.599,170.2
2020/10/08 16:45:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,3,0,1,-9.093,-50.585,33.5
